Format Version,1.23,Take Name,Apr17_Sand_No_2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 06.48.59.329 PM,Capture Start Frame,7883025,Total Frames in Take,6803,Total Exported Frames,6803,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2632,21.933000,-0.001167,-0.017232,-0.002103,0.999849,0.329030,-0.027896,0.310294,0.327546,-0.027934,0.259923,0.320446,-0.028582,0.320886,0.339097,-0.027172,0.350072,-0.001699,0.001830,-0.008323,0.999962,0.109295,-0.065745,0.288092,0.125348,-0.072164,0.256018,0.117764,-0.073201,0.328169,0.084772,-0.051871,0.280089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327584,-0.027931,0.259847,0.320361,-0.028588,0.320970,0.339144,-0.027168,0.350060,0.125475,-0.072233,0.256023,0.117700,-0.073151,0.327969,0.084702,-0.051847,0.280276
2633,21.942000,-0.001377,-0.018041,-0.003862,0.999829,0.329063,-0.027900,0.310285,0.327661,-0.027951,0.259912,0.320460,-0.028552,0.320864,0.339069,-0.027197,0.350079,-0.009722,0.002421,-0.004343,0.999940,0.108978,-0.065810,0.287500,0.125042,-0.072613,0.255511,0.117558,-0.072554,0.327679,0.084335,-0.052262,0.279310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327713,-0.027947,0.259837,0.320339,-0.028561,0.320942,0.339140,-0.027191,0.350069,0.125225,-0.072707,0.255453,0.117517,-0.072526,0.327560,0.084140,-0.052172,0.279556
2634,21.950000,-0.001230,-0.018248,-0.002883,0.999829,0.329067,-0.027918,0.310269,0.327686,-0.027959,0.259895,0.320461,-0.028590,0.320844,0.339055,-0.027205,0.350068,-0.014767,-0.001130,-0.008359,0.999855,0.109023,-0.065600,0.286742,0.125259,-0.072855,0.254939,0.117263,-0.072003,0.327048,0.084547,-0.051942,0.278239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327730,-0.027956,0.259824,0.320360,-0.028598,0.320936,0.339110,-0.027201,0.350047,0.125204,-0.072830,0.255050,0.117265,-0.071999,0.326960,0.084622,-0.051981,0.278220
2635,21.958000,-0.001164,-0.018487,-0.003749,0.999821,0.329065,-0.027929,0.310260,0.327708,-0.027959,0.259886,0.320452,-0.028587,0.320831,0.339035,-0.027240,0.350064,-0.019548,0.000144,-0.014030,0.999711,0.109412,-0.065154,0.286037,0.125484,-0.072896,0.254266,0.117680,-0.071267,0.326382,0.085071,-0.051299,0.277463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327745,-0.027957,0.259814,0.320368,-0.028593,0.320911,0.339082,-0.027236,0.350052,0.125246,-0.072775,0.254554,0.117757,-0.071309,0.326367,0.085160,-0.051342,0.277277
2636,21.967000,-0.001752,-0.018628,-0.003072,0.999820,0.329129,-0.027947,0.310224,0.327785,-0.028040,0.259849,0.320514,-0.028604,0.320793,0.339087,-0.027197,0.350029,-0.028632,0.002306,-0.015348,0.999470,0.109587,-0.064587,0.285104,0.125493,-0.072947,0.253407,0.118022,-0.069991,0.325516,0.085245,-0.050823,0.276390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327826,-0.028037,0.259795,0.320416,-0.028612,0.320890,0.339135,-0.027193,0.349995,0.125205,-0.072790,0.253603,0.118032,-0.069997,0.325513,0.085362,-0.050886,0.276306
2637,21.975000,-0.001869,-0.019294,-0.001762,0.999811,0.329307,-0.027964,0.310178,0.328031,-0.028075,0.259801,0.320680,-0.028641,0.320736,0.339210,-0.027176,0.349996,-0.034612,0.000557,-0.008339,0.999366,0.109310,-0.064455,0.284178,0.125428,-0.072968,0.252628,0.117700,-0.069256,0.324676,0.084803,-0.051142,0.275231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328075,-0.028071,0.259775,0.320573,-0.028649,0.320810,0.339268,-0.027172,0.349952,0.125328,-0.072913,0.252519,0.117693,-0.069253,0.324842,0.084894,-0.051191,0.275162
2638,21.983000,-0.002762,-0.019431,-0.003233,0.999802,0.329530,-0.027994,0.310075,0.328268,-0.028188,0.259698,0.320898,-0.028627,0.320632,0.339425,-0.027167,0.349895,-0.042716,-0.000144,-0.008602,0.999050,0.109452,-0.063920,0.283128,0.125606,-0.072951,0.251741,0.117787,-0.068066,0.323709,0.084962,-0.050742,0.273934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328304,-0.028185,0.259672,0.320807,-0.028633,0.320694,0.339474,-0.027163,0.349862,0.125577,-0.072937,0.251594,0.117771,-0.068056,0.323925,0.085003,-0.050765,0.273900
2639,21.992000,-0.002744,-0.020154,-0.002862,0.999789,0.329817,-0.028048,0.309948,0.328627,-0.028243,0.259570,0.321170,-0.028688,0.320492,0.339653,-0.027215,0.349782,-0.049715,-0.002867,-0.014634,0.998652,0.109930,-0.063303,0.282069,0.126156,-0.072966,0.250908,0.117982,-0.066975,0.322752,0.085652,-0.049969,0.272546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328653,-0.028241,0.259565,0.321117,-0.028692,0.320543,0.339679,-0.027213,0.349736,0.126052,-0.072907,0.250979,0.118073,-0.067024,0.322875,0.085665,-0.049980,0.272340
2640,22.000000,-0.003772,-0.022001,-0.003105,0.999746,0.330168,-0.028114,0.309761,0.329164,-0.028411,0.259379,0.321482,-0.028727,0.320274,0.339858,-0.027203,0.349629,-0.054920,0.001070,-0.017836,0.998331,0.110148,-0.062609,0.280749,0.126067,-0.072702,0.249566,0.118489,-0.065918,0.321405,0.085888,-0.049206,0.271275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329198,-0.028409,0.259394,0.321414,-0.028732,0.320328,0.339893,-0.027201,0.349556,0.125975,-0.072644,0.249744,0.118677,-0.066020,0.321536,0.085799,-0.049165,0.270991
2641,22.008000,-0.004212,-0.024257,-0.001872,0.999695,0.330573,-0.028116,0.309532,0.329797,-0.028464,0.259146,0.321842,-0.028741,0.320007,0.340081,-0.027144,0.349442,-0.060755,0.004880,-0.015427,0.998022,0.110517,-0.061877,0.279388,0.126229,-0.072261,0.248195,0.119200,-0.064679,0.320010,0.086122,-0.048690,0.269957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329805,-0.028462,0.259255,0.321841,-0.028742,0.319986,0.340072,-0.027146,0.349336,0.125939,-0.072090,0.248370,0.119173,-0.064667,0.319955,0.086265,-0.048773,0.269914
2642,22.017000,-0.006659,-0.029655,-0.006833,0.999515,0.331166,-0.028225,0.309165,0.330931,-0.028803,0.258776,0.322316,-0.028714,0.319547,0.340251,-0.027159,0.349171,-0.069113,0.005407,-0.013010,0.997509,0.110692,-0.061273,0.277880,0.126404,-0.072101,0.246840,0.119452,-0.063355,0.318530,0.086219,-0.048364,0.268271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330928,-0.028802,0.258926,0.322338,-0.028711,0.319507,0.340231,-0.027163,0.349085,0.126255,-0.072018,0.246854,0.119567,-0.063401,0.318791,0.086248,-0.048392,0.268097
2643,22.025000,-0.008862,-0.035490,-0.009925,0.999281,0.331854,-0.028302,0.308662,0.332204,-0.029097,0.258276,0.322880,-0.028690,0.318942,0.340478,-0.027119,0.348767,-0.079042,0.004830,-0.014475,0.996755,0.111310,-0.060656,0.276524,0.127026,-0.072144,0.245724,0.120022,-0.061951,0.317217,0.086884,-0.047874,0.266632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332244,-0.029094,0.258279,0.322802,-0.028694,0.319023,0.340564,-0.027116,0.348572,0.126865,-0.072044,0.245837,0.120170,-0.062017,0.317409,0.086897,-0.047908,0.266333
2644,22.033000,-0.012559,-0.039333,-0.014448,0.999043,0.332581,-0.028514,0.308018,0.333310,-0.029674,0.257643,0.323526,-0.028745,0.318231,0.340908,-0.027122,0.348179,-0.084636,0.003225,-0.021247,0.996180,0.111993,-0.060013,0.274674,0.127679,-0.072057,0.244071,0.120523,-0.060959,0.315415,0.087778,-0.047023,0.264536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333355,-0.029671,0.257661,0.323422,-0.028749,0.318289,0.341047,-0.027120,0.347992,0.127214,-0.071773,0.244219,0.120432,-0.060913,0.315353,0.088075,-0.047198,0.264505
2645,22.042000,-0.013431,-0.039830,-0.016389,0.998982,0.333196,-0.028572,0.307512,0.333971,-0.029815,0.257140,0.324129,-0.028751,0.317716,0.341487,-0.027148,0.347679,-0.087851,0.002406,-0.021600,0.995897,0.112366,-0.059788,0.272983,0.128093,-0.072039,0.242483,0.120832,-0.060474,0.313742,0.088174,-0.046851,0.262723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334007,-0.029811,0.257253,0.324032,-0.028757,0.317664,0.341576,-0.027145,0.347619,0.128021,-0.072016,0.242294,0.120768,-0.060425,0.313860,0.088245,-0.046890,0.262742
2646,22.050000,-0.012113,-0.038796,-0.011052,0.999113,0.333684,-0.028544,0.307046,0.334363,-0.029667,0.256670,0.324642,-0.028844,0.317269,0.342047,-0.027122,0.347198,-0.096857,0.000953,-0.017482,0.995144,0.112692,-0.059570,0.271075,0.128579,-0.072237,0.240829,0.121088,-0.059446,0.311855,0.088410,-0.047026,0.260541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334393,-0.029663,0.256792,0.324488,-0.028857,0.317120,0.342153,-0.027115,0.347209,0.128386,-0.072129,0.240811,0.121148,-0.059452,0.312093,0.088497,-0.047092,0.260406
2647,22.058000,-0.013873,-0.040538,-0.016705,0.998942,0.334342,-0.028599,0.306554,0.335188,-0.029888,0.256185,0.325261,-0.028764,0.316746,0.342577,-0.027146,0.346732,-0.101215,-0.000521,-0.019559,0.994672,0.113333,-0.059308,0.269292,0.129266,-0.072303,0.239210,0.121600,-0.058857,0.310095,0.089134,-0.046765,0.258570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335240,-0.029884,0.256254,0.325017,-0.028777,0.316640,0.342713,-0.027139,0.346745,0.129241,-0.072288,0.239214,0.121411,-0.058785,0.309810,0.089232,-0.046805,0.258692
2648,22.067000,-0.017945,-0.043569,-0.020539,0.998678,0.335421,-0.028780,0.305829,0.336559,-0.030476,0.255478,0.326278,-0.028792,0.315966,0.343426,-0.027072,0.346044,-0.106430,-0.006964,-0.021381,0.994066,0.114061,-0.059507,0.267451,0.130351,-0.072861,0.237719,0.121799,-0.058635,0.308351,0.090033,-0.047024,0.256282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336577,-0.030477,0.255443,0.326182,-0.028798,0.315906,0.343518,-0.027064,0.346157,0.130238,-0.072784,0.237803,0.121764,-0.058627,0.308256,0.090115,-0.047071,0.256292
2649,22.075000,-0.021146,-0.046398,-0.025480,0.998374,0.336405,-0.028863,0.305266,0.337813,-0.030879,0.254934,0.327204,-0.028721,0.315351,0.344197,-0.026990,0.345515,-0.110700,-0.008168,-0.024541,0.993517,0.114547,-0.059385,0.265991,0.130840,-0.073093,0.236424,0.122173,-0.058208,0.306905,0.090628,-0.046853,0.254645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337863,-0.030876,0.254973,0.327042,-0.028726,0.315335,0.344351,-0.026987,0.345476,0.130755,-0.073038,0.236464,0.122254,-0.058237,0.307036,0.090632,-0.046873,0.254514
2650,22.083000,-0.024674,-0.047463,-0.028473,0.998162,0.337118,-0.028855,0.304878,0.338617,-0.031223,0.254563,0.327897,-0.028586,0.314941,0.344838,-0.026755,0.345129,-0.114897,-0.008863,-0.024037,0.993047,0.115608,-0.059382,0.264609,0.131947,-0.073324,0.235176,0.123188,-0.057850,0.305519,0.091687,-0.046973,0.253131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338692,-0.031215,0.254694,0.327681,-0.028594,0.314891,0.345029,-0.026755,0.345031,0.131890,-0.073319,0.234983,0.123070,-0.057767,0.305609,0.091786,-0.047022,0.253192
2651,22.092000,-0.024330,-0.047842,-0.028419,0.998154,0.337834,-0.028948,0.304528,0.339373,-0.031283,0.254213,0.328606,-0.028688,0.314584,0.345523,-0.026874,0.344787,-0.119062,-0.008793,-0.025666,0.992516,0.116371,-0.059099,0.263193,0.132664,-0.073341,0.233879,0.123955,-0.057250,0.304090,0.092492,-0.046706,0.251611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339432,-0.031275,0.254365,0.328422,-0.028697,0.314497,0.345693,-0.026873,0.344719,0.132405,-0.073170,0.233986,0.123935,-0.057242,0.304065,0.092664,-0.046815,0.251561
2652,22.100000,-0.023333,-0.050348,-0.023329,0.998187,0.338456,-0.029128,0.304193,0.340260,-0.031378,0.253883,0.329177,-0.028978,0.314205,0.345930,-0.027030,0.344491,-0.119371,-0.012570,-0.030762,0.992293,0.117482,-0.058957,0.262186,0.133898,-0.073373,0.233025,0.124728,-0.057145,0.303145,0.093821,-0.046353,0.250387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340271,-0.031378,0.253870,0.329126,-0.028981,0.314177,0.345987,-0.027025,0.344551,0.133805,-0.073309,0.233076,0.124644,-0.057118,0.302993,0.093904,-0.046394,0.250452
2653,22.108000,-0.023409,-0.053072,-0.020016,0.998116,0.339139,-0.029232,0.303840,0.341225,-0.031499,0.253542,0.329807,-0.029138,0.313803,0.346386,-0.027059,0.344176,-0.122514,-0.014332,-0.038384,0.991621,0.118332,-0.059026,0.261388,0.134680,-0.073868,0.232404,0.125395,-0.057062,0.302373,0.094921,-0.046149,0.249388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341174,-0.031503,0.253486,0.329919,-0.029136,0.313733,0.346305,-0.027054,0.344354,0.134622,-0.073824,0.232458,0.125391,-0.057064,0.302344,0.094944,-0.046163,0.249386
2654,22.117000,-0.024237,-0.053852,-0.022303,0.998006,0.339921,-0.029362,0.303391,0.342079,-0.031712,0.253099,0.330573,-0.029211,0.313339,0.347111,-0.027165,0.343736,-0.124731,-0.013333,-0.041660,0.991226,0.119025,-0.059234,0.260679,0.135233,-0.074313,0.231738,0.126157,-0.057141,0.301645,0.095687,-0.046249,0.248654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342101,-0.031714,0.253037,0.330505,-0.029212,0.313351,0.347175,-0.027159,0.343804,0.135167,-0.074271,0.231737,0.126174,-0.057141,0.301712,0.095718,-0.046276,0.248612
2655,22.125000,-0.025311,-0.054359,-0.021922,0.997960,0.340439,-0.029426,0.302958,0.342646,-0.031885,0.252673,0.331081,-0.029258,0.312896,0.347589,-0.027134,0.343304,-0.124039,-0.012546,-0.041092,0.991347,0.119713,-0.059484,0.260350,0.135887,-0.074505,0.231360,0.126910,-0.057444,0.301308,0.096342,-0.046504,0.248383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342608,-0.031887,0.252652,0.331152,-0.029260,0.312817,0.347546,-0.027128,0.343441,0.135783,-0.074440,0.231347,0.126880,-0.057421,0.301328,0.096432,-0.046562,0.248377
2656,22.133000,-0.026808,-0.052443,-0.028520,0.997857,0.341095,-0.029572,0.302374,0.343090,-0.032170,0.252088,0.331776,-0.029257,0.312345,0.348419,-0.027289,0.342690,-0.123002,-0.012415,-0.036975,0.991640,0.120210,-0.059631,0.260279,0.136471,-0.074461,0.231239,0.127440,-0.057615,0.301232,0.096719,-0.046818,0.248366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343121,-0.032166,0.252137,0.331700,-0.029258,0.312355,0.348481,-0.027292,0.342611,0.136305,-0.074348,0.231294,0.127384,-0.057592,0.301155,0.096850,-0.046897,0.248383
2657,22.142000,-0.030069,-0.053504,-0.033876,0.997540,0.341667,-0.029629,0.301813,0.343744,-0.032552,0.251548,0.332329,-0.029152,0.311760,0.348926,-0.027184,0.342131,-0.121930,-0.010135,-0.032709,0.991948,0.120638,-0.059786,0.260233,0.136856,-0.074420,0.231070,0.128077,-0.057804,0.301150,0.096981,-0.047133,0.248478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343773,-0.032553,0.251536,0.332308,-0.029145,0.311891,0.348913,-0.027194,0.341958,0.136571,-0.074214,0.231266,0.128074,-0.057813,0.301079,0.097101,-0.047214,0.248438
2658,22.150000,-0.032372,-0.052122,-0.033804,0.997543,0.342188,-0.029707,0.301240,0.344119,-0.032857,0.250983,0.332880,-0.029183,0.311212,0.349565,-0.027081,0.341525,-0.118595,-0.009095,-0.029320,0.992468,0.121074,-0.059979,0.260231,0.137309,-0.074309,0.230927,0.128610,-0.058224,0.301141,0.097302,-0.047403,0.248625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344189,-0.032859,0.250941,0.332734,-0.029172,0.311412,0.349622,-0.027089,0.341391,0.137007,-0.074077,0.231251,0.128711,-0.058283,0.301146,0.097362,-0.047459,0.248495
2659,22.158000,-0.032327,-0.050329,-0.029894,0.997762,0.342743,-0.029792,0.300666,0.344504,-0.032936,0.250402,0.333470,-0.029338,0.310674,0.350255,-0.027101,0.340922,-0.115683,-0.009912,-0.026811,0.992875,0.121576,-0.060064,0.260439,0.137920,-0.074139,0.231072,0.129055,-0.058506,0.301367,0.097753,-0.047546,0.248877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344565,-0.032936,0.250388,0.333332,-0.029336,0.310737,0.350361,-0.027103,0.340856,0.137562,-0.073883,0.231359,0.129092,-0.058533,0.301330,0.097860,-0.047622,0.248795
2660,22.167000,-0.033307,-0.048781,-0.023132,0.997986,0.343421,-0.029813,0.299915,0.345043,-0.033062,0.249653,0.334178,-0.029457,0.309955,0.351040,-0.026920,0.340136,-0.114898,-0.009796,-0.025708,0.992996,0.122176,-0.060090,0.260845,0.138538,-0.074083,0.231450,0.129670,-0.058580,0.301773,0.098320,-0.047606,0.249314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345043,-0.033060,0.249683,0.334197,-0.029455,0.309975,0.351022,-0.026924,0.340085,0.138196,-0.073853,0.231633,0.129635,-0.058572,0.301684,0.098488,-0.047710,0.249289
2661,22.175000,-0.035474,-0.046024,-0.020420,0.998101,0.344060,-0.029746,0.299281,0.345408,-0.033212,0.249025,0.334874,-0.029391,0.309373,0.351898,-0.026635,0.339444,-0.116708,-0.007970,-0.024430,0.992834,0.122663,-0.060201,0.261300,0.138936,-0.074265,0.231889,0.130317,-0.058529,0.302191,0.098735,-0.047808,0.249820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345467,-0.033205,0.249091,0.334750,-0.029390,0.309449,0.351979,-0.026645,0.339259,0.138661,-0.074092,0.231963,0.130323,-0.058525,0.302242,0.098845,-0.047882,0.249759
2662,22.183000,-0.037901,-0.043745,-0.013671,0.998230,0.344454,-0.029735,0.298755,0.345591,-0.033454,0.248512,0.335316,-0.029446,0.308892,0.352455,-0.026305,0.338860,-0.118403,-0.008430,-0.025738,0.992596,0.123121,-0.060233,0.261715,0.139392,-0.074439,0.232370,0.130734,-0.058441,0.302608,0.099238,-0.047819,0.250165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345613,-0.033448,0.248574,0.335245,-0.029452,0.308855,0.352521,-0.026303,0.338831,0.139296,-0.074380,0.232380,0.130697,-0.058420,0.302601,0.099345,-0.047883,0.250162
2663,22.192000,-0.038431,-0.042334,-0.014358,0.998261,0.344722,-0.029847,0.298359,0.345713,-0.033616,0.248117,0.335612,-0.029534,0.308522,0.352840,-0.026391,0.338438,-0.117551,-0.009978,-0.029264,0.992586,0.123572,-0.060217,0.262080,0.139864,-0.074482,0.232777,0.131034,-0.058543,0.303007,0.099817,-0.047626,0.250457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345729,-0.033616,0.248108,0.335520,-0.029543,0.308451,0.352957,-0.026376,0.338563,0.139838,-0.074465,0.232783,0.130984,-0.058524,0.302931,0.099869,-0.047651,0.250496
2664,22.200000,-0.038324,-0.041368,-0.017189,0.998261,0.345085,-0.029950,0.297913,0.345969,-0.033700,0.247668,0.335995,-0.029590,0.308092,0.353291,-0.026560,0.337980,-0.116666,-0.011307,-0.032408,0.992578,0.123908,-0.060192,0.262399,0.140217,-0.074503,0.233126,0.131240,-0.058633,0.303354,0.100268,-0.047441,0.250717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345961,-0.033705,0.247615,0.335979,-0.029594,0.308046,0.353329,-0.026547,0.338138,0.140234,-0.074509,0.233156,0.131253,-0.058645,0.303329,0.100250,-0.047430,0.250714
2665,22.208000,-0.037835,-0.039157,-0.018230,0.998350,0.345433,-0.030102,0.297488,0.346092,-0.033797,0.247235,0.336388,-0.029734,0.307706,0.353820,-0.026776,0.337523,-0.116156,-0.011868,-0.034930,0.992546,0.124131,-0.060173,0.262601,0.140420,-0.074533,0.233342,0.131398,-0.058692,0.303570,0.100573,-0.047295,0.250891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346081,-0.033794,0.247271,0.336400,-0.029738,0.307652,0.353819,-0.026775,0.337545,0.140432,-0.074536,0.233367,0.131402,-0.058699,0.303537,0.100565,-0.047289,0.250896
2666,22.217000,-0.037960,-0.037035,-0.018859,0.998415,0.345658,-0.030150,0.297223,0.346100,-0.033850,0.246968,0.336656,-0.029767,0.307479,0.354217,-0.026831,0.337222,-0.115979,-0.011792,-0.036618,0.992506,0.124246,-0.060166,0.262721,0.140495,-0.074570,0.233461,0.131508,-0.058725,0.303693,0.100735,-0.047205,0.251010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346104,-0.033840,0.247112,0.336635,-0.029774,0.307405,0.354240,-0.026835,0.337160,0.140524,-0.074589,0.233452,0.131477,-0.058715,0.303633,0.100735,-0.047199,0.251049
2667,22.225000,-0.038048,-0.036386,-0.017011,0.998468,0.345682,-0.030161,0.297097,0.346066,-0.033874,0.246842,0.336694,-0.029808,0.307366,0.354287,-0.026800,0.337083,-0.115404,-0.011248,-0.036907,0.992569,0.124264,-0.060175,0.262791,0.140475,-0.074554,0.233497,0.131567,-0.058788,0.303757,0.100751,-0.047183,0.251118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346079,-0.033861,0.247007,0.336658,-0.029815,0.307299,0.354321,-0.026804,0.336998,0.140487,-0.074561,0.233498,0.131546,-0.058782,0.303712,0.100756,-0.047182,0.251143
2668,22.233000,-0.038199,-0.037227,-0.016095,0.998447,0.345612,-0.030123,0.297079,0.346083,-0.033856,0.246827,0.336607,-0.029783,0.307333,0.354146,-0.026730,0.337077,-0.115667,-0.011364,-0.035986,0.992571,0.124219,-0.060215,0.262799,0.140456,-0.074580,0.233513,0.131520,-0.058792,0.303764,0.100682,-0.047273,0.251120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346062,-0.033845,0.246981,0.336629,-0.029790,0.307224,0.354139,-0.026732,0.337054,0.140481,-0.074599,0.233484,0.131476,-0.058772,0.303715,0.100692,-0.047273,0.251166
2669,22.242000,-0.038005,-0.036961,-0.016342,0.998460,0.345547,-0.030153,0.297050,0.345991,-0.033865,0.246797,0.336547,-0.029813,0.307309,0.354103,-0.026781,0.337046,-0.116051,-0.011224,-0.034696,0.992574,0.124101,-0.060208,0.262812,0.140357,-0.074555,0.233528,0.131423,-0.058734,0.303772,0.100524,-0.047334,0.251137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346013,-0.033850,0.246985,0.336499,-0.029820,0.307249,0.354144,-0.026787,0.336935,0.140331,-0.074537,0.233537,0.131392,-0.058722,0.303723,0.100558,-0.047351,0.251161
2670,22.250000,-0.037172,-0.037325,-0.016765,0.998471,0.345436,-0.030172,0.297100,0.345917,-0.033799,0.246841,0.336428,-0.029842,0.307353,0.353964,-0.026873,0.337108,-0.115762,-0.010945,-0.033503,0.992651,0.123994,-0.060240,0.262762,0.140258,-0.074532,0.233456,0.131345,-0.058773,0.303717,0.100378,-0.047414,0.251113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345954,-0.033784,0.247025,0.336347,-0.029850,0.307294,0.354035,-0.026877,0.337006,0.140248,-0.074522,0.233480,0.131329,-0.058771,0.303663,0.100393,-0.047421,0.251130
2671,22.258000,-0.036925,-0.038452,-0.015973,0.998450,0.345294,-0.030182,0.297233,0.345891,-0.033789,0.246973,0.336263,-0.029872,0.307466,0.353728,-0.026885,0.337261,-0.115936,-0.011087,-0.032351,0.992668,0.123892,-0.060265,0.262708,0.140190,-0.074531,0.233408,0.131239,-0.058766,0.303662,0.100246,-0.047498,0.251055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345922,-0.033778,0.247105,0.336177,-0.029881,0.307399,0.353809,-0.026885,0.337203,0.140193,-0.074529,0.233433,0.131241,-0.058772,0.303631,0.100243,-0.047496,0.251059
2672,22.267000,-0.036940,-0.038999,-0.015701,0.998433,0.345183,-0.030173,0.297344,0.345836,-0.033784,0.247085,0.336141,-0.029868,0.307567,0.353572,-0.026869,0.337381,-0.116159,-0.010864,-0.031509,0.992671,0.123811,-0.060288,0.262686,0.140113,-0.074540,0.233382,0.131183,-0.058759,0.303635,0.100137,-0.047565,0.251042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345852,-0.033777,0.247167,0.336074,-0.029876,0.307499,0.353639,-0.026866,0.337367,0.140125,-0.074543,0.233412,0.131183,-0.058766,0.303588,0.100130,-0.047559,0.251051
2673,22.275000,-0.036833,-0.039579,-0.015494,0.998417,0.345125,-0.030184,0.297426,0.345837,-0.033785,0.247167,0.336071,-0.029884,0.307638,0.353466,-0.026883,0.337472,-0.116030,-0.010615,-0.030386,0.992724,0.123759,-0.060296,0.262697,0.140069,-0.074505,0.233376,0.131158,-0.058762,0.303641,0.100048,-0.047622,0.251074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345863,-0.033779,0.247239,0.335991,-0.029891,0.307596,0.353540,-0.026881,0.337439,0.140047,-0.074482,0.233439,0.131165,-0.058774,0.303587,0.100057,-0.047627,0.251070
