,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker3,Unlabeled 1206,Unlabeled 1206,Unlabeled 1206,Unlabeled 1207,Unlabeled 1207,Unlabeled 1207,Unlabeled 1208,Unlabeled 1208,Unlabeled 1208,Unlabeled 1209,Unlabeled 1209,Unlabeled 1209,Unlabeled 1210,Unlabeled 1210,Unlabeled 1210,Unlabeled 1211,Unlabeled 1211,Unlabeled 1211
,ID,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,"39780537669B11F11571DA7D1A008C9B","39780537669B11F11571DA7D1A008C9B","39780537669B11F11571DA7D1A008C9B","39780538669B11F11571DA7D1A008C9B","39780538669B11F11571DA7D1A008C9B","39780538669B11F11571DA7D1A008C9B","39780536669B11F11571DA7D1A008C9B","39780536669B11F11571DA7D1A008C9B","39780536669B11F11571DA7D1A008C9B","294E8754A9C65F311F1","294E8754A9C65F311F1","294E8754A9C65F311F1","29DE8754A9C65F311F1","29DE8754A9C65F311F1","29DE8754A9C65F311F1","2A1E8754A9C65F311F1","2A1E8754A9C65F311F1","2A1E8754A9C65F311F1","AE33562ACC3ABB5B40248F284F55D9CE","AE33562ACC3ABB5B40248F284F55D9CE","AE33562ACC3ABB5B40248F284F55D9CE","AE33562BCC3ABB5B40248F284F55D9CE","AE33562BCC3ABB5B40248F284F55D9CE","AE33562BCC3ABB5B40248F284F55D9CE","AE335628CC3ABB5B40248F284F55D9CE","AE335628CC3ABB5B40248F284F55D9CE","AE335628CC3ABB5B40248F284F55D9CE"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
26,0.217000,0.188479,-0.037301,-0.019484,0.981175,-0.234382,0.100206,0.028102,-0.218342,0.098665,-0.004886,-0.226576,0.086133,0.066537,-0.258228,0.115819,0.022656,-0.218368,0.098726,-0.005071,-0.226730,0.086194,0.066664,-0.258084,0.115710,0.022746,-0.002281,0.142978,0.028493,-0.021897,0.133301,0.065201,-0.045153,0.137129,0.026080,,,,,,,,,
27,0.225000,0.189096,-0.037601,-0.020372,0.981027,-0.234380,0.100204,0.028084,-0.218332,0.098678,-0.004902,-0.226611,0.086066,0.066502,-0.258196,0.115867,0.022652,-0.218350,0.098736,-0.005094,-0.226741,0.086108,0.066651,-0.258075,0.115776,0.022727,-0.002271,0.142982,0.028487,-0.021910,0.133326,0.065174,-0.045118,0.137186,0.026093,,,,,,,,,
28,0.233000,0.188710,-0.037430,-0.019502,0.981126,-0.234369,0.100247,0.028107,-0.218321,0.098721,-0.004878,-0.226574,0.086156,0.066537,-0.258213,0.115865,0.022662,-0.218353,0.098786,-0.005063,-0.226706,0.086203,0.066669,-0.258069,0.115760,0.022738,-0.002280,0.143035,0.028542,-0.021908,0.133339,0.065217,-0.045137,0.137214,0.026128,,,,,,,,,
29,0.242000,0.187897,-0.037236,-0.019181,0.981295,-0.234382,0.100253,0.028110,-0.218342,0.098682,-0.004877,-0.226566,0.086232,0.066562,-0.258237,0.115846,0.022646,-0.218392,0.098759,-0.005070,-0.226699,0.086278,0.066698,-0.258065,0.115725,0.022719,-0.002291,0.143072,0.028566,-0.021752,0.133441,0.065468,-0.045134,0.137226,0.026151,,,,,,,,,
30,0.250000,0.188289,-0.037442,-0.018999,0.981216,-0.234364,0.100247,0.028076,-0.218307,0.098706,-0.004905,-0.226563,0.086198,0.066520,-0.258221,0.115837,0.022612,-0.218340,0.098774,-0.005103,-0.226731,0.086265,0.066658,-0.258060,0.115717,0.022708,-0.002283,0.143010,0.028525,-0.021804,0.133435,0.065364,-0.045145,0.137130,0.026162,,,,,,,,,
31,0.258000,0.188253,-0.037529,-0.019401,0.981212,-0.234359,0.100226,0.028051,-0.218304,0.098671,-0.004930,-0.226571,0.086172,0.066495,-0.258204,0.115835,0.022586,-0.218333,0.098733,-0.005110,-0.226727,0.086237,0.066614,-0.258053,0.115722,0.022679,-0.002320,0.142991,0.028482,-0.021736,0.133413,0.065476,-0.045125,0.137131,0.026140,,,,,,,,,
32,0.267000,0.188055,-0.037689,-0.019639,0.981239,-0.234345,0.100239,0.028058,-0.218283,0.098663,-0.004918,-0.226572,0.086196,0.066510,-0.258180,0.115859,0.022583,-0.218317,0.098728,-0.005101,-0.226706,0.086245,0.066638,-0.258033,0.115752,0.022661,-0.002300,0.143022,0.028500,-0.021773,0.133356,0.065336,-0.045176,0.137158,0.026138,,,,,,,,,
33,0.275000,0.187873,-0.037383,-0.018821,0.981301,-0.234344,0.100255,0.028095,-0.218290,0.098692,-0.004885,-0.226536,0.086242,0.066551,-0.258208,0.115832,0.022620,-0.218339,0.098769,-0.005083,-0.226682,0.086296,0.066689,-0.258029,0.115705,0.022702,-0.002297,0.143066,0.028538,-0.021862,0.133325,0.065232,-0.045154,0.137191,0.026123,,,,,,,,,
34,0.283000,0.187474,-0.037202,-0.019589,0.981369,-0.234352,0.100264,0.028094,-0.218322,0.098652,-0.004896,-0.226539,0.086267,0.066555,-0.258196,0.115871,0.022623,-0.218375,0.098728,-0.005076,-0.226682,0.086325,0.066672,-0.258011,0.115740,0.022705,-0.002258,0.142996,0.028557,-0.021771,0.133444,0.065410,-0.045143,0.137177,0.026127,,,,,,,,,
35,0.292000,0.188164,-0.037518,-0.019510,0.981227,-0.234357,0.100239,0.028079,-0.218304,0.098674,-0.004902,-0.226569,0.086190,0.066526,-0.258199,0.115852,0.022614,-0.218339,0.098742,-0.005093,-0.226722,0.086249,0.066659,-0.258040,0.115735,0.022703,-0.002309,0.142986,0.028511,-0.021653,0.133547,0.065575,-0.045147,0.137163,0.026139,,,,,,,,,
36,0.300000,0.188595,-0.037589,-0.019572,0.981140,-0.234381,0.100198,0.028079,-0.218323,0.098661,-0.004901,-0.226599,0.086114,0.066514,-0.258219,0.115819,0.022623,-0.218349,0.098725,-0.005099,-0.226750,0.086169,0.066660,-0.258076,0.115712,0.022710,-0.002300,0.142967,0.028468,-0.021819,0.133433,0.065383,-0.045143,0.137158,0.026151,,,,,,,,,
37,0.308000,0.189001,-0.037698,-0.019077,0.981068,-0.234368,0.100206,0.028115,-0.218295,0.098710,-0.004860,-0.226590,0.086100,0.066543,-0.258220,0.115808,0.022662,-0.218335,0.098784,-0.005066,-0.226731,0.086146,0.066695,-0.258059,0.115693,0.022740,-0.002270,0.143016,0.028521,-0.021753,0.133435,0.065445,-0.045151,0.137215,0.026173,,,,,,,,,
38,0.317000,0.188013,-0.037230,-0.019707,0.981263,-0.234368,0.100239,0.028117,-0.218336,0.098661,-0.004874,-0.226559,0.086199,0.066563,-0.258208,0.115858,0.022663,-0.218390,0.098736,-0.005052,-0.226669,0.086234,0.066690,-0.258046,0.115747,0.022718,-0.002259,0.142971,0.028570,-0.021802,0.133333,0.065331,-0.045160,0.137156,0.026178,,,,,,,,,
39,0.325000,0.187729,-0.036978,-0.019014,0.981340,-0.234371,0.100235,0.028089,-0.218346,0.098659,-0.004905,-0.226533,0.086231,0.066541,-0.258236,0.115816,0.022630,-0.218379,0.098723,-0.005088,-0.226683,0.086291,0.066664,-0.258082,0.115703,0.022719,-0.002278,0.142998,0.028491,-0.021719,0.133370,0.065430,-0.045114,0.137173,0.026128,,,,,,,,,
40,0.333000,0.188069,-0.037332,-0.018948,0.981263,-0.234368,0.100236,0.028079,-0.218318,0.098683,-0.004904,-0.226557,0.086206,0.066528,-0.258228,0.115821,0.022614,-0.218351,0.098750,-0.005097,-0.226708,0.086263,0.066664,-0.258074,0.115707,0.022701,-0.002304,0.142979,0.028458,-0.021783,0.133300,0.065311,-0.045114,0.137216,0.026115,,,,,,,,,
41,0.342000,0.187789,-0.037194,-0.018406,0.981332,-0.234371,0.100235,0.028098,-0.218323,0.098679,-0.004886,-0.226542,0.086237,0.066554,-0.258249,0.115790,0.022625,-0.218366,0.098752,-0.005079,-0.226693,0.086295,0.066687,-0.258078,0.115667,0.022711,-0.002336,0.143011,0.028542,-0.021877,0.133279,0.065239,-0.045167,0.137169,0.026141,,,,,,,,,
42,0.350000,0.188159,-0.037615,-0.019306,0.981228,-0.234351,0.100273,0.028093,-0.218288,0.098713,-0.004883,-0.226568,0.086228,0.066543,-0.258197,0.115877,0.022621,-0.218345,0.098796,-0.005086,-0.226704,0.086274,0.066687,-0.258012,0.115749,0.022693,-0.002283,0.142993,0.028571,-0.021925,0.133367,0.065202,-0.045155,0.137161,0.026145,,,,,,,,,
43,0.358000,0.188400,-0.037668,-0.019746,0.981171,-0.234349,0.100240,0.028067,-0.218289,0.098683,-0.004911,-0.226576,0.086168,0.066508,-0.258181,0.115868,0.022604,-0.218322,0.098751,-0.005108,-0.226730,0.086226,0.066649,-0.258024,0.115752,0.022692,-0.002271,0.142931,0.028526,-0.022001,0.133338,0.065222,-0.045137,0.137166,0.026141,,,,,,,,,
44,0.367000,0.188339,-0.037445,-0.020175,0.981183,-0.234364,0.100215,0.028050,-0.218325,0.098644,-0.004938,-0.226579,0.086140,0.066488,-0.258188,0.115860,0.022600,-0.218349,0.098702,-0.005118,-0.226736,0.086205,0.066608,-0.258046,0.115752,0.022694,-0.002291,0.142950,0.028465,-0.021986,0.133357,0.065219,-0.045120,0.137183,0.026123,,,,,,,,,
45,0.375000,0.188421,-0.037407,-0.019070,0.981190,-0.234374,0.100216,0.028081,-0.218320,0.098683,-0.004901,-0.226571,0.086156,0.066521,-0.258230,0.115810,0.022624,-0.218349,0.098748,-0.005096,-0.226734,0.086220,0.066658,-0.258075,0.115695,0.022718,-0.002301,0.143040,0.028511,-0.021962,0.133408,0.065236,-0.045165,0.137120,0.026141,,,,,,,,,
46,0.383000,0.187721,-0.037119,-0.018827,0.981340,-0.234368,0.100238,0.028116,-0.218330,0.098666,-0.004872,-0.226538,0.086237,0.066572,-0.258235,0.115812,0.022649,-0.218376,0.098742,-0.005072,-0.226683,0.086290,0.066713,-0.258062,0.115689,0.022730,-0.002278,0.143030,0.028585,-0.021965,0.133393,0.065261,-0.045164,0.137174,0.026146,,,,,,,,,
47,0.392000,0.188016,-0.037412,-0.019303,0.981263,-0.234384,0.100228,0.028115,-0.218335,0.098660,-0.004868,-0.226585,0.086195,0.066565,-0.258233,0.115829,0.022647,-0.218386,0.098738,-0.005061,-0.226721,0.086243,0.066699,-0.258058,0.115706,0.022722,-0.002281,0.143013,0.028568,-0.021978,0.133357,0.065263,-0.045147,0.137173,0.026136,,,,,,,,,
48,0.400000,0.188553,-0.037581,-0.019673,0.981146,-0.234386,0.100202,0.028075,-0.218330,0.098659,-0.004906,-0.226605,0.086119,0.066511,-0.258222,0.115827,0.022620,-0.218356,0.098718,-0.005086,-0.226743,0.086171,0.066636,-0.258086,0.115725,0.022702,-0.002288,0.142941,0.028483,-0.021778,0.133406,0.065443,-0.045110,0.137151,0.026112,,,,,,,,,
49,0.408000,0.188933,-0.037564,-0.018868,0.981090,-0.234384,0.100178,0.028086,-0.218317,0.098685,-0.004891,-0.226592,0.086081,0.066514,-0.258244,0.115769,0.022635,-0.218347,0.098750,-0.005083,-0.226734,0.086132,0.066653,-0.258097,0.115661,0.022717,-0.002318,0.143008,0.028487,-0.021746,0.133376,0.065354,-0.045129,0.137207,0.026118,,,,,,,,,
50,0.417000,0.188122,-0.037405,-0.019313,0.981243,-0.234368,0.100243,0.028112,-0.218319,0.098682,-0.004872,-0.226568,0.086201,0.066559,-0.258217,0.115846,0.022648,-0.218378,0.098762,-0.005055,-0.226682,0.086237,0.066689,-0.258045,0.115729,0.022704,-0.002318,0.143057,0.028552,-0.021654,0.133367,0.065495,-0.045135,0.137226,0.026132,,,,,,,,,
51,0.425000,0.187966,-0.037271,-0.018447,0.981295,-0.234363,0.100239,0.028102,-0.218309,0.098693,-0.004880,-0.226540,0.086226,0.066555,-0.258238,0.115798,0.022631,-0.218346,0.098761,-0.005069,-0.226693,0.086285,0.066683,-0.258078,0.115680,0.022720,-0.002275,0.142993,0.028534,-0.021565,0.133452,0.065596,-0.045150,0.137204,0.026141,,,,,,,,,
52,0.433000,0.188075,-0.037450,-0.019393,0.981249,-0.234346,0.100238,0.028053,-0.218295,0.098672,-0.004929,-0.226551,0.086199,0.066502,-0.258192,0.115845,0.022587,-0.218310,0.098727,-0.005121,-0.226712,0.086261,0.066642,-0.258064,0.115745,0.022680,-0.002316,0.142999,0.028490,-0.021797,0.133297,0.065352,-0.045181,0.137071,0.026143,,,,,,,,,
53,0.442000,0.188237,-0.037378,-0.018749,0.981233,-0.234366,0.100197,0.028067,-0.218310,0.098661,-0.004914,-0.226556,0.086157,0.066512,-0.258231,0.115774,0.022602,-0.218345,0.098728,-0.005101,-0.226734,0.086235,0.066630,-0.258060,0.115647,0.022706,-0.002311,0.142959,0.028504,-0.021799,0.133385,0.065405,-0.045157,0.137158,0.026133,,,,,,,,,
54,0.450000,0.187906,-0.037474,-0.019507,0.981278,-0.234364,0.100217,0.028096,-0.218314,0.098635,-0.004885,-0.226572,0.086188,0.066550,-0.258206,0.115827,0.022625,-0.218380,0.098720,-0.005071,-0.226711,0.086242,0.066673,-0.258002,0.115687,0.022700,-0.002271,0.143001,0.028577,-0.021905,0.133348,0.065325,-0.045142,0.137177,0.026123,,,,,,,,,
55,0.458000,0.188090,-0.037581,-0.018887,0.981251,-0.234369,0.100238,0.028090,-0.218302,0.098686,-0.004885,-0.226577,0.086206,0.066542,-0.258227,0.115821,0.022612,-0.218369,0.098773,-0.005079,-0.226715,0.086256,0.066675,-0.258025,0.115683,0.022684,-0.002273,0.143008,0.028569,-0.022004,0.133377,0.065227,-0.045165,0.137135,0.026141,,,,,,,,,
56,0.467000,0.188217,-0.037527,-0.019248,0.981221,-0.234395,0.100209,0.028078,-0.218337,0.098655,-0.004901,-0.226604,0.086161,0.066525,-0.258244,0.115810,0.022611,-0.218378,0.098724,-0.005081,-0.226730,0.086206,0.066649,-0.258089,0.115700,0.022683,-0.002271,0.142962,0.028480,-0.022070,0.133410,0.065203,-0.045151,0.137110,0.026127,,,,,,,,,
57,0.475000,0.188929,-0.037571,-0.019389,0.981080,-0.234417,0.100192,0.028077,-0.218357,0.098683,-0.004903,-0.226632,0.086086,0.066503,-0.258262,0.115807,0.022631,-0.218388,0.098745,-0.005082,-0.226760,0.086132,0.066628,-0.258122,0.115705,0.022706,-0.002322,0.142901,0.028477,-0.022090,0.133403,0.065222,-0.045153,0.137083,0.026109,,,,,,,,,
58,0.483000,0.188140,-0.037305,-0.019423,0.981241,-0.234385,0.100263,0.028105,-0.218344,0.098701,-0.004883,-0.226578,0.086218,0.066549,-0.258232,0.115870,0.022647,-0.218398,0.098778,-0.005068,-0.226707,0.086264,0.066676,-0.258054,0.115746,0.022717,-0.002318,0.143032,0.028539,-0.021881,0.133550,0.065465,-0.045159,0.137212,0.026113,,,,,,,,,
59,0.492000,0.187692,-0.037213,-0.019177,0.981336,-0.234392,0.100241,0.028116,-0.218354,0.098656,-0.004871,-0.226574,0.086235,0.066573,-0.258248,0.115831,0.022647,-0.218414,0.098734,-0.005048,-0.226711,0.086289,0.066688,-0.258057,0.115699,0.022723,-0.002306,0.142992,0.028578,-0.021703,0.133606,0.065683,-0.045054,0.137116,0.026401,,,,,,,,,
60,0.500000,0.187986,-0.037567,-0.019602,0.981257,-0.234382,0.100228,0.028088,-0.218327,0.098648,-0.004892,-0.226599,0.086191,0.066540,-0.258220,0.115844,0.022615,-0.218365,0.098715,-0.005072,-0.226736,0.086244,0.066662,-0.258064,0.115731,0.022696,-0.002274,0.142971,0.028510,-0.021663,0.133618,0.065699,-0.045073,0.137092,0.026350,,,,,,,,,
61,0.508000,0.188528,-0.037552,-0.019152,0.981163,-0.234383,0.100196,0.028057,-0.218322,0.098666,-0.004921,-0.226594,0.086125,0.066496,-0.258235,0.115796,0.022597,-0.218348,0.098727,-0.005108,-0.226748,0.086186,0.066625,-0.258090,0.115687,0.022688,-0.002331,0.142982,0.028485,-0.021669,0.133555,0.065622,-0.045131,0.137075,0.026216,,,,,,,,,
62,0.517000,0.188178,-0.037401,-0.019568,0.981228,-0.234379,0.100186,0.028105,-0.218335,0.098622,-0.004880,-0.226583,0.086136,0.066549,-0.258221,0.115801,0.022646,-0.218388,0.098702,-0.005077,-0.226714,0.086180,0.066690,-0.258044,0.115678,0.022716,-0.002318,0.142986,0.028535,-0.021852,0.133323,0.065370,-0.045204,0.137123,0.026123,,,,,,,,,
63,0.525000,0.187735,-0.037207,-0.019378,0.981324,-0.234377,0.100239,0.028110,-0.218342,0.098652,-0.004879,-0.226561,0.086227,0.066564,-0.258227,0.115840,0.022644,-0.218408,0.098738,-0.005072,-0.226684,0.086267,0.066702,-0.258037,0.115712,0.022705,-0.002298,0.143035,0.028591,-0.021994,0.133286,0.065191,-0.045212,0.137125,0.026077,,,,,,,,,
64,0.533000,0.187586,-0.037176,-0.019924,0.981342,-0.234384,0.100196,0.028090,-0.218361,0.098583,-0.004903,-0.226573,0.086185,0.066546,-0.258219,0.115821,0.022627,-0.218397,0.098649,-0.005086,-0.226718,0.086242,0.066670,-0.258062,0.115705,0.022712,-0.002303,0.142985,0.028518,-0.021924,0.133317,0.065381,-0.045208,0.137043,0.026064,,,,,,,,,
65,0.542000,0.188518,-0.037326,-0.020853,0.981139,-0.234376,0.100166,0.028064,-0.218355,0.098589,-0.004932,-0.226590,0.086066,0.066492,-0.258182,0.115845,0.022632,-0.218378,0.098648,-0.005115,-0.226758,0.086138,0.066611,-0.258037,0.115733,0.022731,-0.002341,0.142931,0.028450,-0.021730,0.133489,0.065543,-0.045180,0.137062,0.026089,,,,,,,,,
66,0.550000,0.189137,-0.037591,-0.021033,0.981005,-0.234377,0.100183,0.028077,-0.218341,0.098641,-0.004914,-0.226616,0.086031,0.066491,-0.258174,0.115879,0.022653,-0.218372,0.098707,-0.005105,-0.226752,0.086079,0.066629,-0.258028,0.115771,0.022731,-0.002308,0.142972,0.028475,-0.021839,0.133448,0.065398,-0.045039,0.137149,0.026404,,,,,,,,,
67,0.558000,0.188442,-0.037159,-0.019732,0.981183,-0.234374,0.100212,0.028124,-0.218347,0.098662,-0.004870,-0.226560,0.086138,0.066556,-0.258215,0.115835,0.022686,-0.218388,0.098736,-0.005068,-0.226704,0.086190,0.066697,-0.258049,0.115716,0.022767,-0.002306,0.143022,0.028569,-0.021816,0.133424,0.065503,-0.045055,0.137161,0.026383,,,,,,,,,
68,0.567000,0.187853,-0.037364,-0.019910,0.981284,-0.234370,0.100241,0.028116,-0.218334,0.098645,-0.004872,-0.226574,0.086209,0.066568,-0.258202,0.115869,0.022652,-0.218376,0.098713,-0.005045,-0.226704,0.086259,0.066683,-0.258044,0.115755,0.022728,-0.002294,0.142947,0.028533,-0.021914,0.133374,0.065341,-0.045116,0.137132,0.026262,,,,,,,,,
69,0.575000,0.188142,-0.037218,-0.018938,0.981254,-0.234377,0.100206,0.028080,-0.218334,0.098658,-0.004907,-0.226557,0.086170,0.066525,-0.258240,0.115789,0.022622,-0.218356,0.098716,-0.005092,-0.226723,0.086239,0.066649,-0.258098,0.115681,0.022720,-0.001898,0.143787,0.028570,-0.021873,0.133376,0.065436,-0.045178,0.137071,0.026137,,,,,,,,,
70,0.583000,0.188376,-0.037280,-0.019074,0.981204,-0.234377,0.100212,0.028090,-0.218332,0.098676,-0.004897,-0.226564,0.086155,0.066528,-0.258235,0.115804,0.022637,-0.218374,0.098748,-0.005089,-0.226692,0.086197,0.066667,-0.258080,0.115694,0.022708,-0.001353,0.144882,0.028735,-0.021922,0.133339,0.065345,-0.045231,0.137080,0.026072,,,,,,,,,
71,0.592000,0.188156,-0.037416,-0.019250,0.981237,-0.234360,0.100268,0.028108,-0.218309,0.098711,-0.004875,-0.226560,0.086225,0.066554,-0.258210,0.115868,0.022644,-0.218367,0.098796,-0.005080,-0.226670,0.086254,0.066707,-0.258044,0.115756,0.022694,-0.001286,0.145012,0.028788,-0.021974,0.133379,0.065248,-0.045211,0.137134,0.026067,,,,,,,,,
72,0.600000,0.188029,-0.037249,-0.018859,0.981276,-0.234371,0.100234,0.028111,-0.218325,0.098681,-0.004874,-0.226552,0.086208,0.066560,-0.258235,0.115813,0.022647,-0.218368,0.098753,-0.005064,-0.226716,0.086276,0.066685,-0.258058,0.115684,0.022742,-0.001336,0.144946,0.028795,-0.021649,0.133887,0.065339,-0.045003,0.137792,0.026370,,,,,,,,,
73,0.608000,0.187856,-0.037605,-0.019959,0.981274,-0.234362,0.100247,0.028072,-0.218311,0.098648,-0.004908,-0.226587,0.086214,0.066527,-0.258189,0.115879,0.022597,-0.218347,0.098715,-0.005093,-0.226723,0.086264,0.066655,-0.258036,0.115768,0.022677,-0.001336,0.144947,0.028710,-0.020767,0.134682,0.065691,-0.044526,0.138142,0.026856,,,,,,,,,
74,0.617000,0.187952,-0.037393,-0.019706,0.981268,-0.234376,0.100180,0.028079,-0.218334,0.098596,-0.004907,-0.226580,0.086144,0.066529,-0.258214,0.115799,0.022615,-0.218368,0.098663,-0.005101,-0.226728,0.086199,0.066668,-0.258061,0.115687,0.022699,-0.001330,0.144934,0.028711,-0.020579,0.135061,0.065606,-0.044515,0.138881,0.026888,,,,,,,,,
75,0.625000,0.188185,-0.037588,-0.019408,0.981222,-0.234387,0.100217,0.028096,-0.218328,0.098657,-0.004882,-0.226604,0.086169,0.066544,-0.258231,0.115827,0.022627,-0.218388,0.098740,-0.005076,-0.226717,0.086202,0.066685,-0.258057,0.115710,0.022680,-0.001331,0.144957,0.028779,-0.020471,0.134974,0.065764,-0.044476,0.139120,0.026934,,,,,,,,,
76,0.633000,0.188149,-0.037400,-0.018714,0.981250,-0.234373,0.100271,0.028094,-0.218315,0.098730,-0.004886,-0.226565,0.086239,0.066542,-0.258239,0.115846,0.022625,-0.218371,0.098812,-0.005089,-0.226707,0.086288,0.066685,-0.258053,0.115716,0.022701,-0.001354,0.144945,0.028784,-0.020405,0.135000,0.065801,-0.044518,0.138996,0.026919,,,,,,,,,
77,0.642000,0.188194,-0.037477,-0.019011,0.981233,-0.234401,0.100200,0.028091,-0.218342,0.098652,-0.004889,-0.226603,0.086158,0.066538,-0.258257,0.115790,0.022622,-0.218370,0.098715,-0.005079,-0.226751,0.086214,0.066673,-0.258113,0.115683,0.022709,-0.001335,0.144942,0.028749,-0.020459,0.134928,0.065784,-0.044529,0.138772,0.026790,,,,,,,,,
78,0.650000,0.188313,-0.037294,-0.018867,0.981219,-0.234358,0.100233,0.028072,-0.218309,0.098699,-0.004913,-0.226544,0.086185,0.066513,-0.258222,0.115815,0.022614,-0.218336,0.098761,-0.005102,-0.226705,0.086250,0.066643,-0.258073,0.115703,0.022709,-0.001318,0.144938,0.028726,-0.020544,0.135063,0.065548,-0.044597,0.138444,0.026674,,,,,,,,,
79,0.658000,0.188187,-0.037294,-0.018862,0.981244,-0.234378,0.100207,0.028112,-0.218329,0.098664,-0.004872,-0.226563,0.086169,0.066557,-0.258242,0.115788,0.022651,-0.218390,0.098745,-0.005055,-0.226704,0.086223,0.066678,-0.258047,0.115653,0.022728,-0.001358,0.144901,0.028765,-0.020450,0.134925,0.065744,-0.044653,0.138285,0.026671,,,,,,,,,
80,0.667000,0.188219,-0.037599,-0.019038,0.981222,-0.234368,0.100239,0.028108,-0.218302,0.098692,-0.004867,-0.226580,0.086195,0.066557,-0.258221,0.115831,0.022635,-0.218368,0.098778,-0.005058,-0.226718,0.086245,0.066686,-0.258020,0.115694,0.022708,-0.001297,0.144972,0.028755,-0.020407,0.134905,0.065762,-0.044693,0.138246,0.026706,,,,,,,,,
81,0.675000,0.187912,-0.037379,-0.018925,0.981292,-0.234354,0.100271,0.028083,-0.218301,0.098707,-0.004899,-0.226547,0.086252,0.066537,-0.258215,0.115853,0.022610,-0.218349,0.098778,-0.005075,-0.226695,0.086313,0.066648,-0.258037,0.115725,0.022696,-0.001316,0.144939,0.028738,-0.020578,0.135078,0.065542,-0.044613,0.138395,0.026656,,,,,,,,,
82,0.683000,0.188379,-0.037347,-0.019875,0.981185,-0.234393,0.100161,0.028071,-0.218356,0.098602,-0.004919,-0.226596,0.086089,0.066507,-0.258227,0.115792,0.022623,-0.218371,0.098657,-0.005106,-0.226757,0.086153,0.066640,-0.258098,0.115691,0.022718,-0.001344,0.144967,0.028707,-0.020494,0.134943,0.065736,-0.044651,0.138256,0.026663,,,,,,,,,
83,0.692000,0.188275,-0.037267,-0.018922,0.981227,-0.234364,0.100234,0.028067,-0.218318,0.098696,-0.004919,-0.226548,0.086188,0.066509,-0.258227,0.115818,0.022610,-0.218345,0.098756,-0.005098,-0.226689,0.086241,0.066632,-0.258087,0.115714,0.022694,-0.001331,0.144896,0.028745,-0.020623,0.135045,0.065596,-0.044666,0.138273,0.026658,,,,,,,,,
84,0.700000,0.187890,-0.037287,-0.019027,0.981298,-0.234371,0.100246,0.028131,-0.218326,0.098679,-0.004853,-0.226558,0.086228,0.066584,-0.258230,0.115832,0.022663,-0.218385,0.098760,-0.005041,-0.226698,0.086281,0.066710,-0.258038,0.115699,0.022740,-0.001323,0.144954,0.028826,-0.020550,0.135002,0.065595,-0.044700,0.138272,0.026745,,,,,,,,,
85,0.708000,0.187729,-0.037497,-0.019105,0.981319,-0.234365,0.100289,0.028117,-0.218307,0.098707,-0.004861,-0.226569,0.086282,0.066578,-0.258218,0.115879,0.022635,-0.218357,0.098784,-0.005055,-0.226705,0.086330,0.066714,-0.258044,0.115757,0.022710,-0.001326,0.144943,0.028769,-0.020456,0.134966,0.065736,-0.044662,0.138338,0.026719,,,,,,,,,
