Format Version,1.23,Take Name,pronk,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-23 06.39.35.709 PM,Capture Start Frame,44738935,Total Frames in Take,7094,Total Exported Frames,7094,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
878,7.317000,0.139507,-0.014352,-0.038810,0.989356,-0.134941,0.121571,0.034548,-0.120837,0.116314,0.001062,-0.125407,0.110979,0.073703,-0.158578,0.137421,0.028880,-0.110338,0.015830,-0.026902,0.993404,0.079569,0.143961,0.020876,0.099658,0.145562,0.006710,0.083537,0.144140,0.046509,0.055512,0.142182,0.009408,0.099194,0.145530,0.006013,0.083090,0.144090,0.049855,0.056358,0.142248,0.009018,-0.120810,0.116322,0.000835,-0.125581,0.111100,0.073621,-0.158422,0.137294,0.029110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,7.325000,0.138231,-0.013500,-0.037780,0.989587,-0.134970,0.121513,0.034575,-0.120905,0.116202,0.001081,-0.125353,0.111042,0.073742,-0.158652,0.137295,0.028902,-0.109788,0.016123,-0.026245,0.993478,0.079568,0.143935,0.020872,0.099645,0.145576,0.006694,0.083554,0.144089,0.046503,0.055506,0.142139,0.009419,0.099199,0.145546,0.006008,0.083092,0.144033,0.049870,0.056329,0.142205,0.009042,-0.120907,0.116213,0.000993,-0.125488,0.111143,0.073616,-0.158448,0.137136,0.029163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,7.333000,0.136932,-0.013496,-0.038227,0.989751,-0.135053,0.121448,0.034693,-0.121001,0.116036,0.001209,-0.125437,0.111070,0.073885,-0.158722,0.137236,0.028984,-0.110134,0.015675,-0.026765,0.993433,0.079558,0.143935,0.020905,0.099650,0.145548,0.006745,0.083518,0.144105,0.046540,0.055505,0.142153,0.009429,0.099179,0.145515,0.006057,0.083104,0.144056,0.049857,0.056350,0.142220,0.009028,-0.121012,0.116051,0.001139,-0.125583,0.111180,0.073739,-0.158506,0.137069,0.029249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,7.342000,0.135630,-0.012584,-0.040418,0.989855,-0.135057,0.121363,0.034706,-0.121111,0.115812,0.001201,-0.125385,0.111044,0.073899,-0.158675,0.137235,0.029017,-0.109870,0.015876,-0.025964,0.993480,0.079571,0.143919,0.020874,0.099653,0.145571,0.006704,0.083546,0.144080,0.046506,0.055515,0.142106,0.009411,0.099214,0.145540,0.006032,0.083102,0.144026,0.049857,0.056321,0.142172,0.009032,-0.121191,0.115853,0.001296,-0.125526,0.111157,0.073686,-0.158430,0.137055,0.029223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,7.350000,0.134742,-0.011716,-0.041530,0.989941,-0.135124,0.121321,0.034808,-0.121260,0.115685,0.001283,-0.125390,0.111048,0.073999,-0.158722,0.137229,0.029142,-0.109388,0.015781,-0.026093,0.993531,0.079576,0.143910,0.020892,0.099662,0.145570,0.006729,0.083545,0.144046,0.046526,0.055522,0.142114,0.009422,0.099218,0.145540,0.006049,0.083087,0.143987,0.049902,0.056340,0.142181,0.009043,-0.121304,0.115706,0.001369,-0.125555,0.111181,0.073738,-0.158507,0.137067,0.029367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,7.358000,0.133152,-0.010889,-0.042913,0.990106,-0.135125,0.121284,0.034771,-0.121346,0.115509,0.001235,-0.125333,0.111107,0.073973,-0.158695,0.137235,0.029107,-0.109911,0.015654,-0.026083,0.993476,0.079582,0.143920,0.020908,0.099671,0.145566,0.006747,0.083545,0.144083,0.046542,0.055531,0.142111,0.009434,0.099211,0.145534,0.006054,0.083095,0.144029,0.049902,0.056371,0.142178,0.009046,-0.121428,0.115544,0.001433,-0.125459,0.111215,0.073711,-0.158495,0.137089,0.029270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,7.367000,0.132790,-0.011334,-0.043750,0.990113,-0.135203,0.121181,0.034833,-0.121414,0.115357,0.001310,-0.125454,0.111015,0.074048,-0.158741,0.137169,0.029143,-0.110466,0.015908,-0.024573,0.993449,0.079579,0.143901,0.020889,0.099651,0.145592,0.006709,0.083564,0.144103,0.046520,0.055523,0.142008,0.009438,0.099218,0.145560,0.006040,0.083108,0.144050,0.049905,0.056324,0.142075,0.009064,-0.121487,0.115385,0.001518,-0.125606,0.111145,0.073733,-0.158530,0.137012,0.029335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,7.375000,0.131429,-0.009865,-0.045791,0.990218,-0.135152,0.121133,0.034810,-0.121504,0.115173,0.001252,-0.125300,0.111031,0.074015,-0.158651,0.137193,0.029162,-0.111245,0.015811,-0.022181,0.993420,0.079521,0.143800,0.020868,0.099579,0.145567,0.006678,0.083514,0.144059,0.046497,0.055470,0.141775,0.009429,0.099183,0.145535,0.006052,0.083080,0.144011,0.049901,0.056205,0.141840,0.009068,-0.121547,0.115178,0.001501,-0.125452,0.111166,0.073642,-0.158479,0.137063,0.029351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,7.383000,0.129532,-0.010011,-0.046593,0.990429,-0.135247,0.121035,0.034798,-0.121613,0.114925,0.001262,-0.125408,0.111067,0.074041,-0.158721,0.137112,0.029092,-0.113772,0.016078,-0.020336,0.993169,0.079457,0.143697,0.020867,0.099493,0.145466,0.006647,0.083475,0.144099,0.046490,0.055401,0.141527,0.009464,0.099099,0.145430,0.006042,0.083088,0.144070,0.049902,0.056115,0.141590,0.009092,-0.121679,0.114948,0.001492,-0.125555,0.111193,0.073712,-0.158526,0.136967,0.029276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,7.392000,0.128175,-0.009845,-0.048695,0.990506,-0.135276,0.120970,0.034798,-0.121701,0.114715,0.001265,-0.125439,0.111065,0.074058,-0.158688,0.137129,0.029072,-0.114226,0.016008,-0.018783,0.993148,0.079421,0.143616,0.020859,0.099448,0.145436,0.006633,0.083445,0.144053,0.046481,0.055370,0.141361,0.009463,0.099059,0.145398,0.006041,0.083083,0.144028,0.049894,0.056067,0.141425,0.009088,-0.121754,0.114730,0.001510,-0.125576,0.111185,0.073722,-0.158516,0.136999,0.029247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,7.400000,0.127072,-0.010284,-0.050194,0.990569,-0.135292,0.120940,0.034857,-0.121724,0.114569,0.001342,-0.125500,0.111092,0.074141,-0.158652,0.137159,0.029086,-0.114863,0.015783,-0.017070,0.993109,0.079413,0.143587,0.020826,0.099434,0.145458,0.006599,0.083434,0.144069,0.046448,0.055370,0.141234,0.009433,0.099082,0.145422,0.006036,0.083080,0.144048,0.049861,0.056005,0.141294,0.009075,-0.121770,0.114581,0.001574,-0.125641,0.111215,0.073802,-0.158483,0.137030,0.029266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,7.408000,0.126169,-0.009447,-0.051125,0.990646,-0.135302,0.120865,0.034767,-0.121811,0.114414,0.001237,-0.125448,0.111068,0.074049,-0.158647,0.137113,0.029015,-0.115772,0.015471,-0.015235,0.993038,0.079368,0.143515,0.020784,0.099385,0.145436,0.006556,0.083383,0.144057,0.046405,0.055336,0.141052,0.009391,0.099056,0.145400,0.006027,0.083086,0.144047,0.049886,0.055912,0.141107,0.009030,-0.121860,0.114425,0.001525,-0.125579,0.111185,0.073690,-0.158486,0.136991,0.029184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,7.417000,0.126056,-0.009012,-0.050960,0.990672,-0.135304,0.120835,0.034799,-0.121838,0.114384,0.001258,-0.125413,0.111049,0.074075,-0.158660,0.137071,0.029063,-0.115651,0.011965,-0.014430,0.993113,0.079365,0.143511,0.020952,0.099473,0.145483,0.006861,0.083205,0.144058,0.046600,0.055417,0.140992,0.009396,0.099010,0.145431,0.006154,0.083059,0.144063,0.049866,0.055922,0.141042,0.009011,-0.121872,0.114385,0.001537,-0.125554,0.111175,0.073690,-0.158506,0.136953,0.029244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,7.425000,0.125553,-0.008525,-0.049102,0.990834,-0.135375,0.120775,0.034802,-0.121903,0.114340,0.001260,-0.125425,0.111067,0.074082,-0.158796,0.136916,0.029063,-0.115581,0.012210,-0.011996,0.993151,0.079364,0.143508,0.020922,0.099448,0.145579,0.006810,0.083228,0.144068,0.046566,0.055416,0.140878,0.009390,0.099046,0.145532,0.006149,0.083099,0.144073,0.049844,0.055855,0.140923,0.009024,-0.121918,0.114330,0.001522,-0.125553,0.111181,0.073717,-0.158668,0.136817,0.029232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,7.433000,0.125984,-0.008588,-0.049580,0.990755,-0.135412,0.120756,0.034796,-0.121944,0.114338,0.001250,-0.125473,0.111004,0.074068,-0.158817,0.136925,0.029070,-0.116236,0.015408,-0.010299,0.993049,0.079244,0.143449,0.020981,0.099227,0.145556,0.006731,0.083280,0.144051,0.046598,0.055226,0.140741,0.009615,0.099041,0.145532,0.006143,0.083066,0.144047,0.049872,0.055624,0.140782,0.009156,-0.121937,0.114313,0.001516,-0.125612,0.111130,0.073656,-0.158702,0.136833,0.029254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,7.442000,0.126006,-0.008653,-0.049957,0.990733,-0.135429,0.120750,0.034780,-0.121965,0.114323,0.001234,-0.125499,0.110989,0.074052,-0.158822,0.136937,0.029054,-0.116369,0.015272,-0.009610,0.993042,0.079255,0.143440,0.020959,0.099236,0.145571,0.006711,0.083287,0.144054,0.046576,0.055242,0.140696,0.009591,0.099056,0.145547,0.006129,0.083081,0.144052,0.049847,0.055627,0.140736,0.009134,-0.121950,0.114292,0.001513,-0.125624,0.111104,0.073646,-0.158724,0.136857,0.029226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,7.450000,0.126248,-0.008255,-0.047683,0.990818,-0.135442,0.120750,0.034860,-0.121956,0.114401,0.001308,-0.125460,0.111017,0.074126,-0.158911,0.136832,0.029145,-0.115806,0.015118,-0.010689,0.993099,0.079243,0.143437,0.021014,0.099236,0.145541,0.006780,0.083262,0.144014,0.046634,0.055231,0.140756,0.009629,0.099032,0.145515,0.006184,0.083061,0.144009,0.049863,0.055659,0.140800,0.009154,-0.121876,0.114331,0.001520,-0.125607,0.111150,0.073671,-0.158850,0.136774,0.029359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,7.458000,0.125935,-0.007994,-0.047533,0.990867,-0.135471,0.120694,0.034787,-0.122000,0.114329,0.001232,-0.125466,0.110988,0.074053,-0.158949,0.136763,0.029075,-0.116060,0.015167,-0.009647,0.993080,0.079263,0.143453,0.021001,0.099247,0.145592,0.006758,0.083290,0.144051,0.046618,0.055252,0.140717,0.009625,0.099071,0.145569,0.006174,0.083069,0.144045,0.049891,0.055636,0.140757,0.009175,-0.121973,0.114288,0.001533,-0.125591,0.111106,0.073613,-0.158862,0.136692,0.029248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,7.467000,0.126218,-0.008128,-0.047837,0.990815,-0.135487,0.120690,0.034870,-0.122012,0.114336,0.001315,-0.125496,0.110956,0.074133,-0.158953,0.136778,0.029162,-0.116549,0.014979,-0.009738,0.993024,0.079231,0.143424,0.021017,0.099221,0.145546,0.006779,0.083248,0.144046,0.046636,0.055224,0.140680,0.009635,0.099036,0.145522,0.006198,0.083052,0.144047,0.049905,0.055613,0.140720,0.009171,-0.121948,0.114279,0.001506,-0.125664,0.111104,0.073679,-0.158865,0.136702,0.029385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,7.475000,0.126431,-0.007911,-0.050885,0.990638,-0.135321,0.120717,0.034964,-0.121924,0.114300,0.001389,-0.125342,0.110902,0.074210,-0.158697,0.136948,0.029292,-0.116755,0.015251,-0.009720,0.992996,0.079224,0.143419,0.020995,0.099206,0.145535,0.006746,0.083255,0.144052,0.046611,0.055211,0.140671,0.009627,0.099026,0.145511,0.006165,0.083050,0.144053,0.049899,0.055595,0.140710,0.009169,-0.121951,0.114307,0.001534,-0.125645,0.111147,0.073686,-0.158508,0.136803,0.029524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,7.483000,0.126727,-0.008306,-0.054664,0.990396,-0.135198,0.120763,0.035009,-0.121854,0.114267,0.001428,-0.125289,0.110846,0.074247,-0.158450,0.137175,0.029351,-0.115782,0.015137,-0.011004,0.993098,0.079208,0.143417,0.021016,0.099203,0.145509,0.006782,0.083226,0.143990,0.046636,0.055194,0.140751,0.009630,0.099006,0.145484,0.006187,0.083015,0.143985,0.049916,0.055611,0.140794,0.009160,-0.121940,0.114316,0.001555,-0.125648,0.111136,0.073704,-0.158183,0.136970,0.029622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,7.492000,0.125806,-0.008595,-0.047443,0.990883,-0.135445,0.120721,0.034837,-0.121933,0.114346,0.001301,-0.125487,0.111028,0.074119,-0.158917,0.136788,0.029091,-0.117062,0.015585,-0.011954,0.992930,0.079215,0.143483,0.021036,0.099204,0.145499,0.006783,0.083253,0.144116,0.046652,0.055188,0.140835,0.009674,0.098985,0.145471,0.006180,0.083062,0.144121,0.049880,0.055639,0.140880,0.009185,-0.121934,0.114327,0.001562,-0.125637,0.111161,0.073701,-0.158786,0.136686,0.029284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,7.500000,0.125644,-0.008868,-0.047335,0.990906,-0.135441,0.120687,0.034794,-0.121910,0.114302,0.001268,-0.125503,0.111009,0.074085,-0.158912,0.136748,0.029030,-0.116027,0.015472,-0.012104,0.993052,0.079205,0.143453,0.021023,0.099199,0.145493,0.006780,0.083235,0.144031,0.046641,0.055180,0.140836,0.009648,0.098987,0.145467,0.006172,0.083017,0.144027,0.049921,0.055629,0.140881,0.009169,-0.121902,0.114280,0.001484,-0.125653,0.111139,0.073697,-0.158787,0.136650,0.029225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,7.508000,0.125259,-0.008374,-0.047448,0.990954,-0.135514,0.120638,0.034807,-0.122018,0.114228,0.001271,-0.125536,0.110988,0.074095,-0.158989,0.136698,0.029056,-0.117605,0.015550,-0.010670,0.992881,0.079210,0.143465,0.021011,0.099191,0.145517,0.006751,0.083253,0.144134,0.046625,0.055188,0.140743,0.009658,0.098989,0.145490,0.006160,0.083065,0.144143,0.049904,0.055605,0.140784,0.009179,-0.122000,0.114202,0.001448,-0.125703,0.111129,0.073704,-0.158859,0.136596,0.029268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,7.517000,0.125510,-0.008540,-0.045393,0.991017,-0.135566,0.120608,0.034773,-0.122015,0.114267,0.001246,-0.125582,0.110982,0.074065,-0.159100,0.136576,0.029009,-0.117027,0.015687,-0.010986,0.992944,0.079217,0.143451,0.020993,0.099196,0.145507,0.006731,0.083264,0.144088,0.046607,0.055190,0.140759,0.009641,0.098994,0.145480,0.006139,0.083073,0.144093,0.049907,0.055608,0.140801,0.009162,-0.121949,0.114209,0.001433,-0.125722,0.111105,0.073661,-0.159031,0.136515,0.029211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,7.525000,0.125068,-0.009381,-0.047092,0.990986,-0.135508,0.120615,0.034683,-0.121940,0.114194,0.001178,-0.125606,0.110988,0.073996,-0.158978,0.136661,0.028876,-0.117045,0.015625,-0.011256,0.992940,0.079228,0.143486,0.020994,0.099211,0.145530,0.006736,0.083271,0.144122,0.046608,0.055202,0.140806,0.009637,0.099009,0.145504,0.006143,0.083077,0.144127,0.049886,0.055622,0.140847,0.009160,-0.121943,0.114178,0.001414,-0.125727,0.111095,0.073651,-0.158864,0.136573,0.029042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,7.533000,0.125608,-0.009488,-0.048502,0.990848,-0.135483,0.120627,0.034604,-0.121936,0.114205,0.001090,-0.125605,0.110928,0.073904,-0.158908,0.136746,0.028816,-0.116106,0.015604,-0.010579,0.993058,0.079240,0.143467,0.020983,0.099219,0.145565,0.006727,0.083284,0.144059,0.046598,0.055216,0.140777,0.009623,0.099031,0.145541,0.006137,0.083071,0.144055,0.049878,0.055619,0.140818,0.009162,-0.121985,0.114209,0.001461,-0.125709,0.111027,0.073540,-0.158775,0.136646,0.028956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,7.542000,0.126014,-0.009752,-0.048231,0.990807,-0.135463,0.120620,0.034557,-0.121891,0.114232,0.001047,-0.125605,0.110896,0.073857,-0.158892,0.136733,0.028767,-0.116333,0.015615,-0.010552,0.993032,0.079263,0.143491,0.020973,0.099242,0.145584,0.006715,0.083309,0.144096,0.046587,0.055240,0.140794,0.009615,0.099051,0.145559,0.006129,0.083108,0.144094,0.049834,0.055641,0.140835,0.009150,-0.121925,0.114226,0.001403,-0.125707,0.110993,0.073491,-0.158773,0.136642,0.028908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,7.550000,0.125834,-0.009365,-0.049011,0.990796,-0.135482,0.120617,0.034532,-0.121953,0.114199,0.001011,-0.125600,0.110890,0.073825,-0.158893,0.136762,0.028760,-0.115989,0.015764,-0.011813,0.993055,0.079254,0.143489,0.020984,0.099238,0.145540,0.006728,0.083301,0.144067,0.046599,0.055224,0.140861,0.009625,0.099030,0.145515,0.006129,0.083099,0.144064,0.049839,0.055658,0.140905,0.009147,-0.121943,0.114162,0.001382,-0.125685,0.110978,0.073428,-0.158825,0.136706,0.028891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,7.558000,0.126013,-0.009254,-0.049557,0.990747,-0.135440,0.120585,0.034464,-0.121929,0.114165,0.000936,-0.125555,0.110832,0.073750,-0.158836,0.136757,0.028707,-0.115467,0.015816,-0.010692,0.993128,0.079278,0.143489,0.020964,0.099252,0.145599,0.006704,0.083333,0.144047,0.046579,0.055250,0.140820,0.009611,0.099054,0.145575,0.006105,0.083113,0.144038,0.049816,0.055676,0.140864,0.009145,-0.121939,0.114138,0.001368,-0.125635,0.110917,0.073353,-0.158758,0.136695,0.028827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,7.567000,0.126119,-0.009346,-0.050434,0.990688,-0.135416,0.120608,0.034444,-0.121917,0.114172,0.000914,-0.125547,0.110829,0.073727,-0.158784,0.136823,0.028691,-0.115730,0.015813,-0.010380,0.993101,0.079253,0.143460,0.020982,0.099225,0.145576,0.006718,0.083309,0.144034,0.046596,0.055225,0.140770,0.009631,0.099025,0.145551,0.006123,0.083103,0.144028,0.049859,0.055646,0.140814,0.009160,-0.121923,0.114143,0.001336,-0.125626,0.110913,0.073335,-0.158709,0.136763,0.028811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,7.575000,0.125985,-0.009006,-0.050689,0.990695,-0.135416,0.120615,0.034437,-0.121945,0.114166,0.000898,-0.125521,0.110841,0.073715,-0.158781,0.136838,0.028698,-0.115488,0.015704,-0.010280,0.993132,0.079263,0.143483,0.020967,0.099237,0.145610,0.006708,0.083313,0.144046,0.046582,0.055238,0.140794,0.009610,0.099050,0.145587,0.006120,0.083101,0.144037,0.049849,0.055637,0.140835,0.009151,-0.121962,0.114141,0.001356,-0.125607,0.110931,0.073299,-0.158694,0.136770,0.028823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,7.583000,0.126279,-0.009527,-0.049787,0.990699,-0.135414,0.120586,0.034434,-0.121890,0.114176,0.000909,-0.125554,0.110808,0.073720,-0.158799,0.136773,0.028673,-0.116117,0.015926,-0.009987,0.993058,0.079248,0.143456,0.020983,0.099213,0.145576,0.006711,0.083311,0.144053,0.046595,0.055218,0.140739,0.009642,0.099019,0.145551,0.006116,0.083096,0.144048,0.049864,0.055633,0.140782,0.009178,-0.121945,0.114175,0.001395,-0.125644,0.110900,0.073326,-0.158680,0.136683,0.028797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,7.592000,0.126195,-0.009504,-0.049734,0.990712,-0.135381,0.120581,0.034459,-0.121857,0.114168,0.000935,-0.125518,0.110811,0.073746,-0.158768,0.136765,0.028696,-0.115595,0.016069,-0.011679,0.993098,0.079242,0.143470,0.020982,0.099216,0.145536,0.006715,0.083304,0.144028,0.046596,0.055205,0.140846,0.009636,0.099006,0.145511,0.006113,0.083101,0.144021,0.049848,0.055645,0.140891,0.009157,-0.121863,0.114139,0.001352,-0.125610,0.110906,0.073325,-0.158682,0.136697,0.028830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,7.600000,0.126010,-0.009473,-0.048993,0.990773,-0.135397,0.120587,0.034453,-0.121860,0.114180,0.000932,-0.125524,0.110847,0.073744,-0.158807,0.136734,0.028681,-0.115744,0.015911,-0.010800,0.993093,0.079246,0.143457,0.020980,0.099218,0.145555,0.006715,0.083304,0.144028,0.046594,0.055214,0.140787,0.009632,0.099020,0.145530,0.006125,0.083109,0.144024,0.049856,0.055627,0.140829,0.009160,-0.121853,0.114142,0.001356,-0.125607,0.110936,0.073319,-0.158740,0.136678,0.028808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,7.608000,0.125977,-0.008878,-0.048803,0.990792,-0.135422,0.120554,0.034450,-0.121919,0.114154,0.000914,-0.125499,0.110820,0.073730,-0.158847,0.136688,0.028705,-0.115141,0.016157,-0.009889,0.993169,0.079233,0.143437,0.020960,0.099192,0.145588,0.006684,0.083309,0.143984,0.046572,0.055199,0.140740,0.009625,0.099007,0.145565,0.006092,0.083087,0.143972,0.049871,0.055601,0.140783,0.009168,-0.121946,0.114136,0.001376,-0.125592,0.110915,0.073308,-0.158746,0.136611,0.028836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,7.617000,0.125793,-0.009578,-0.049191,0.990790,-0.135418,0.120589,0.034494,-0.121879,0.114162,0.000978,-0.125555,0.110862,0.073791,-0.158821,0.136744,0.028712,-0.114577,0.016276,-0.011748,0.993212,0.079248,0.143475,0.020961,0.099218,0.145567,0.006691,0.083320,0.143980,0.046574,0.055207,0.140880,0.009618,0.099014,0.145543,0.006078,0.083075,0.143962,0.049850,0.055655,0.140927,0.009154,-0.121902,0.114149,0.001344,-0.125659,0.110963,0.073402,-0.158711,0.136658,0.028855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,7.625000,0.126206,-0.009364,-0.048476,0.990775,-0.135390,0.120566,0.034460,-0.121848,0.114187,0.000936,-0.125504,0.110821,0.073747,-0.158817,0.136691,0.028696,-0.115022,0.016303,-0.011318,0.993165,0.079248,0.143486,0.020976,0.099213,0.145581,0.006701,0.083324,0.144016,0.046588,0.055206,0.140860,0.009639,0.099012,0.145558,0.006095,0.083094,0.144003,0.049861,0.055642,0.140905,0.009174,-0.121876,0.114169,0.001392,-0.125604,0.110922,0.073313,-0.158712,0.136609,0.028833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,7.633000,0.126378,-0.009410,-0.048029,0.990774,-0.135456,0.120554,0.034500,-0.121901,0.114198,0.000977,-0.125570,0.110805,0.073786,-0.158896,0.136660,0.028737,-0.115329,0.016453,-0.012823,0.993108,0.079220,0.143460,0.021008,0.099192,0.145486,0.006732,0.083297,0.143995,0.046619,0.055171,0.140899,0.009672,0.098962,0.145459,0.006116,0.083097,0.143988,0.049836,0.055648,0.140946,0.009177,-0.121882,0.114155,0.001363,-0.125663,0.110902,0.073348,-0.158830,0.136605,0.028876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,7.642000,0.126307,-0.009211,-0.048560,0.990759,-0.135429,0.120550,0.034476,-0.121898,0.114177,0.000947,-0.125532,0.110795,0.073758,-0.158856,0.136679,0.028723,-0.115029,0.016461,-0.010900,0.993166,0.079242,0.143448,0.020961,0.099200,0.145559,0.006678,0.083328,0.143981,0.046571,0.055198,0.140803,0.009634,0.099012,0.145537,0.006082,0.083099,0.143968,0.049834,0.055609,0.140846,0.009180,-0.121897,0.114141,0.001382,-0.125621,0.110890,0.073320,-0.158780,0.136617,0.028855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,7.650000,0.126599,-0.009491,-0.047045,0.990792,-0.135471,0.120570,0.034509,-0.121890,0.114253,0.000990,-0.125583,0.110824,0.073796,-0.158940,0.136633,0.028742,-0.115936,0.016130,-0.011192,0.993063,0.079221,0.143468,0.020983,0.099190,0.145544,0.006709,0.083289,0.144047,0.046594,0.055183,0.140814,0.009644,0.098979,0.145518,0.006110,0.083096,0.144044,0.049850,0.055619,0.140858,0.009161,-0.121891,0.114219,0.001426,-0.125665,0.110912,0.073378,-0.158867,0.136574,0.028866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,7.658000,0.126045,-0.009199,-0.047638,0.990837,-0.135429,0.120553,0.034515,-0.121881,0.114186,0.000991,-0.125521,0.110838,0.073804,-0.158884,0.136635,0.028749,-0.115894,0.016583,-0.011348,0.993058,0.079242,0.143493,0.020946,0.099200,0.145562,0.006655,0.083333,0.144068,0.046554,0.055194,0.140850,0.009627,0.099003,0.145538,0.006059,0.083123,0.144063,0.049824,0.055612,0.140892,0.009161,-0.121871,0.114151,0.001352,-0.125621,0.110938,0.073385,-0.158804,0.136570,0.028894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,7.667000,0.125506,-0.009601,-0.045737,0.990991,-0.135467,0.120424,0.034487,-0.121855,0.114067,0.000988,-0.125572,0.110792,0.073800,-0.158975,0.136414,0.028673,-0.115462,0.016682,-0.012492,0.993093,0.079226,0.143448,0.020967,0.099189,0.145482,0.006680,0.083316,0.143992,0.046576,0.055173,0.140869,0.009645,0.098971,0.145457,0.006068,0.083104,0.143984,0.049821,0.055633,0.140915,0.009162,-0.121869,0.114054,0.001280,-0.125696,0.110904,0.073417,-0.158853,0.136320,0.028839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,7.675000,0.125574,-0.009211,-0.045894,0.990979,-0.135455,0.120458,0.034469,-0.121871,0.114104,0.000958,-0.125530,0.110817,0.073772,-0.158964,0.136454,0.028678,-0.115983,0.016446,-0.010201,0.993063,0.079239,0.143430,0.020947,0.099192,0.145543,0.006657,0.083329,0.144018,0.046556,0.055197,0.140730,0.009629,0.099000,0.145519,0.006071,0.083136,0.144015,0.049813,0.055599,0.140771,0.009162,-0.121939,0.114116,0.001377,-0.125648,0.110926,0.073371,-0.158807,0.136338,0.028829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
